IdVenta,Fecha,Vendedor,IdProducto,Cantidad,Precio Unitario,Importe
2185,2026-07-24,11,10,2,2353.23,4706.46
2186,2026-02-10,3,6,1,1042.80,1042.80
2187,2026-04-25,,27,12,4213.46,50561.52
2188,12/08/2026,11,12,12,1246.17,14954.04
2189,2026-08-06,1,16,1,14757.96,14757.96
2190,2026-06-24,2,39,1,1762.31,1762.31
2191,26/10/2025,4,1,1,4890.71,4890.71
2192,23/10/2025,6,23,2,4309.37,8618.74
2193,2025-11-04,6,5,1,1443.53,1443.53
2194,2026-08-15,5,36,1,3788.57,3788.57
2195,13/07/2026,11,13,3,3198.89,9596.67
2196,2026-06-26,1,39,4,1824.26,7297.04
2197,2025-11-02,2,4,6,2302.56,13815.36
2198,12/2/2026,3,28,2,13201.24,26402.48
2199,2026-07-14,5,12,2,1235.39,2470.78
2200,2026-08-26,3,28,4,13356.20,53424.80
2201,18/05/2026,10,4,6,2276.82,13660.92
2202,2026-03-30,6,37,2,1951.24,3902.48
2203,2025-10-19,2,19,6,5859.18,35155.08
2204,2026-07-15,2,1,3,4694.98,14084.94
2205,2026-04-21,11,1,1,4812.83,4812.83
2206,2026-05-26,3,40,2,4034.37,8068.74
2207,12/05/2026,1,28,4,13298.12,53192.48
2208,24/10/2025,11,27,1,4508.45,4508.45
2209,19/05/2026,4,9,2,1952.30,3904.60
2210,2026-05-21,11,33,12,3153.52,37842.24
2211,2026-01-15,1,31,2,6900.01,13800.02
2212,2026-03-17,11,40,2,4075.11,8150.22
2213,17/08/2026,8,35,6,2483.73,14902.38
2214,09/04/2026,8,13,2,3180.54,6361.08
2215,27/02/2026,10,7,12,2847.91,34174.92
2216,2025-10-06,5,4,2,2362.83,4725.66
2217,2026-01-01,7,15,12,2270.93,27251.16
2218,09/02/2026,5,12,3,1239.88,3719.64
2219,20/5/2026,3,15,4,2034.80,8139.20
2220,21/09/2025,9,18,6,2883.09,17298.54
2221,2026-06-21,9,3,6,3865.57,23193.42
2222,2026-01-23,12,22,3,2614.85,7844.55
2223,01/04/2026,8,13,3,3074.38,9223.14
2224,2026-05-25,6,3,12,3993.25,47919.00
2225,2026-03-04,2,14,4,7484.63,29938.52
2226,21/06/2026,7,12,1,1273.19,1273.19
2227,24/01/2026,4,39,1,1811.94,1811.94
2228,2026-07-07,4,26,2,4031.53,8063.06
2229,23/07/2026,4,23,12,3796.36,45556.32
2230,2026-01-17,6,25,1,2779.82,2779.82
2231,27/06/2026,8,5,1,1602.42,1602.42
2232,2025-09-15,7,28,12,13433.80,161205.60
2233,09/12/2025,2,27,2,4445.82,8891.64
2234,2025-09-19,7,36,1,3934.99,3934.99
2235,2025-09-06,99,36,4,3863.79,15455.16
2236,2026-01-07,12,36,1,3878.25,3878.25
2237,20/05/2026,5,13,1,3097.05,3097.05
2238,2025-11-23,3,40,2,3960.75,7921.50
2239,2026-07-17,7,38,4,3151.46,12605.84
2240,8/11/2025,6,29,1,9549.85,9549.85
2241,2026-07-01,10,28,3,14116.51,42349.53
2242,2026-07-22,6,7,1,3057.10,3057.10
2243,25/06/2026,1,7,1,2788.96,2788.96
2244,2025-12-11,5,23,6,3867.05,23202.30
2245,1/9/2025,10,29,12,10708.87,128506.44
2246,30/10/2025,,9,1,2014.33,2014.33
2247,2026-03-14,10,10,2,2488.39,4976.78
2248,2025-11-07,7,3,3,4269.86,12809.58
2249,2025-10-07,5,21,1,3188.51,3188.51
2250,11/02/2026,5,17,3,1579.56,4738.68
2251,2025-10-22,,14,2,7319.59,14639.18
2252,31/03/2026,8,10,12,2475.27,29703.24
2253,2026-04-20,,34,12,6433.73,77204.76
2254,2026-06-06,8,8,2,5775.68,11551.36
2255,2026-02-23,12,999,6,1081.26,6487.56
2256,2026-04-02,11,2,3,1261.15,3783.45
2257,2026-01-11,11,29,2,10443.91,20887.82
2258,2026-05-05,7,15,4,2227.48,8909.92
2259,29/06/2026,4,17,12,1704.43,20453.16
2260,2026-02-21,5,2,1,1333.51,1333.51
2261,07/09/2025,2,26,1,3924.46,3924.46
2262,2026-03-23,3,21,2,3254.45,6508.90
2263,2026-08-24,8,9,3,2034.23,6102.69
2264,18/11/2025,1,37,2,2071.91,4143.82
2265,2026-01-04,5,33,1,3352.72,3352.72
2266,2025-10-06,8,23,1,4064.05,4064.05
2267,09/01/2026,11,23,2,4289.58,8579.16
2268,25/02/2026,6,20,12,797.51,9570.12
2269,2025-10-21,8,19,6,5968.51,35811.06
2270,2026-01-07,9,9,3,1881.44,5644.32
2271,2025-11-07,5,40,1,4222.08,4222.08
2272,2026-04-23,2,17,1,1575.23,1575.23
2273,2026-06-07,5,39,4,1802.95,7211.80
2274,2026-02-25,8,34,1,6290.23,6290.23
2275,2025-12-25,6,4,6,2325.67,13954.02
2276,2026-04-24,7,37,1,1858.61,1858.61
2277,05/05/2026,7,22,3,2545.33,7635.99
2278,2026-04-09,12,5,1,1502.61,1502.61
2279,2026-01-24,10,21,2,3151.34,6302.68
2280,2026-06-14,4,12,3,1337.15,4011.45
2281,2025-11-22,2,34,1,6060.84,6060.84
2282,24/05/2026,12,29,3,9394.67,28184.01
2283,2026-08-12,10,23,2,3907.47,7814.94
2284,2025-11-15,8,31,3,6800.39,20401.17
2285,2026-03-28,6,24,3,1589.33,4767.99
2286,2025-11-10,11,19,1,6376.86,6376.86
2287,2026-02-07,1,10,1,2535.05,2535.05
2288,02/01/2026,12,14,1,7026.07,7026.07
2289,2026-01-29,1,6,1,1048.96,1048.96
2290,2026-07-19,11,27,6,4391.62,26349.72
2291,27/10/2025,5,3,3,3889.83,11669.49
2292,11/06/2026,6,1,2,4816.84,9633.68
2293,2026-04-27,9,37,1,1891.52,1891.52
2294,28/4/2026,3,16,2,15507.95,31015.90
2295,2026-06-29,1,35,1,2301.49,2301.49
2296,15/03/2026,8,3,2,4299.04,8598.08
2297,2026-02-19,11,1,1,5106.34,5106.34
2298,2026-07-11,2,4,3,2311.31,6933.93
2299,2026-02-07,,33,2,3351.30,6702.60
2300,2026-05-01,11,36,12,3569.74,42836.88
2301,2026-04-04,1,33,4,3392.81,13571.24
2302,2026-06-14,3,36,4,3890.86,15563.44
2303,03/09/2025,,14,1,7133.36,7133.36
2304,2026-04-30,2,23,3,3925.28,11775.84
2305,2026-02-17,5,5,2,1499.60,2999.20
2306,30/5/2026,2,22,3,2328.19,6984.57
2307,2026-05-05,2,14,1,6893.88,6893.88
2308,2025-10-31,3,28,2,13777.71,27555.42
2309,2026-05-06,7,17,1,1813.90,1813.90
2310,2025-09-27,11,35,4,2496.54,9986.16
2311,2026-05-12,4,37,2,2013.73,4027.46
2312,2026-05-19,4,34,2,6119.83,12239.66
2313,2026-06-06,1,33,1,3185.88,3185.88
2314,2026-01-23,6,12,12,1313.04,15756.48
2315,2025-09-29,9,15,6,2164.93,12989.58
2316,2026-06-02,2,14,12,6673.94,80087.28
2317,29/03/2026,3,40,4,3923.28,15693.12
2318,18/09/2025,11,17,3,1591.13,4773.39
2319,29/10/2025,7,17,2,1743.62,3487.24
2320,2025-12-16,8,999,6,962.30,5773.80
2321,2026-04-08,7,23,12,3796.97,45563.64
2322,2026-05-05,3,20,3,758.97,2276.91
2323,2026-02-20,1,34,1,5824.80,5824.80
2324,15/10/2025,5,31,2,6648.14,13296.28
2325,2026-05-08,12,27,1,4446.99,4446.99
2326,17/07/2026,5,33,2,3209.45,6418.90
2327,2026-07-06,6,11,6,3528.96,21173.76
2328,03/10/2025,6,20,3,810.29,2430.87
2329,2026-05-19,2,37,6,1934.02,11604.12
2330,2026-06-13,2,6,1,1055.47,1055.47
2331,2026-05-21,3,11,1,3664.49,3664.49
2332,2026-01-31,4,1,12,5319.86,63838.32
2333,2026-03-23,6,40,1,3934.80,3934.80
2334,19/07/2026,1,39,1,1686.89,1686.89
2335,2026-01-26,4,12,2,1296.39,2592.78
2336,2025-09-25,4,18,2,2765.39,5530.78
2337,22/10/2025,12,16,2,14828.49,29656.98
2338,2026-04-02,9,3,12,4144.68,49736.16
2339,2026-01-03,6,17,4,1619.40,6477.60
2340,08/03/2026,7,36,3,3723.81,11171.43
2341,2026-02-21,4,30,2,15820.72,31641.44
2342,23/09/2025,11,13,1,2875.23,2875.23
2343,18/08/2026,9,37,3,1994.34,5983.02
2344,22/06/2026,4,20,12,832.75,9993.00
2345,2026-04-30,10,15,4,2215.58,8862.32
2346,16/03/2026,4,39,1,1721.09,1721.09
2347,2025-09-07,6,19,1,6350.95,6350.95
2348,2026-08-04,9,2,3,1426.04,4278.12
2349,20/09/2025,3,35,3,2506.73,7520.19
2350,12/01/2026,9,21,2,3361.20,6722.40
2351,2025-10-30,1,30,12,16936.29,203235.48
2352,2026-07-05,6,29,1,10737.03,10737.03
2353,2026-05-18,5,3,4,4109.46,$ 16437.84
2354,2025-11-20,3,26,2,3721.14,7442.28
2355,26/10/2025,11,25,2,2754.76,5509.52
2356,2025-11-25,9,37,2,2078.60,4157.20
2357,2026-05-08,1,3,6,3941.51,23649.06
2358,2026-05-04,6,9,6,1978.88,11873.28
2359,2026-08-04,1,27,12,4495.56,53946.72
2360,26/11/2025,10,17,12,1711.58,20538.96
2361,2025-10-13,7,12,6,1233.92,7403.52
2362,30/09/2025,3,15,1,2260.09,2260.09
2363,2026-01-08,10,8,2,5651.14,11302.28
2364,2026-01-11,12,40,6,4109.92,24659.52
2365,2026-01-27,9,24,1,1521.99,1521.99
2366,2025-12-27,4,2,6,1273.03,7638.18
2367,2025-09-29,12,15,6,2002.32,12013.92
2368,2025-10-17,3,6,1,1084.66,1084.66
2369,2025-11-15,8,33,6,3333.37,20000.22
2370,2026-02-13,8,23,3,4340.93,13022.79
2371,21/06/2026,10,20,3,831.37,2494.11
2372,11/01/2026,9,30,2,16431.19,32862.38
2373,31/12/2025,9,24,3,1475.03,4425.09
2374,2026-01-31,99,37,1,2087.67,2087.67
2375,23/12/2025,5,37,6,1872.44,11234.64
2376,2025-09-13,3,21,2,3263.50,6527.00
2377,08/01/2026,5,8,6,5855.15,35130.90
2378,2026-01-27,7,1,12,4774.45,57293.40
2379,2025-09-28,10,15,1,2283.18,2283.18
2380,2025-10-27,7,13,6,2862.48,17174.88
2381,2026-03-16,3,24,4,1457.99,5831.96
2382,2026-06-06,8,20,12,783.45,9401.40
2383,1/9/2025,9,34,12,6013.61,72163.32
2384,23/02/2026,5,24,1,1496.24,1496.24
2385,2026-04-02,5,39,1,1655.05,1655.05
2386,2026-06-22,8,2,4,1396.26,5585.04
2387,2025-10-26,10,18,1,2861.56,2861.56
2388,17/07/2026,9,23,2,4305.45,8610.90
2389,2026-06-23,9,13,2,2881.65,5763.30
2390,18/08/2026,11,8,2,5705.84,11411.68
2391,20/01/2026,,33,1,3158.19,3158.19
2392,13/07/2026,1,25,1,2841.96,2841.96
2393,2026-03-24,4,38,2,3556.33,7112.66
2394,2026-08-02,4,20,2,809.16,1618.32
2395,2025-11-06,12,999,6,963.83,5782.98
2396,2026-05-04,2,9,2,1942.58,3885.16
2397,2026-06-28,10,39,12,1868.19,22418.28
2398,2025-12-20,2,7,2,2698.73,5397.46
2399,2026-03-13,10,9,1,1933.86,$ 1933.86
2400,2026-02-19,4,18,1,2896.31,2896.31
2401,2026-06-10,3,10,1,2219.64,2219.64
2402,28/02/2026,4,35,1,2565.74,2565.74
2403,28/08/2026,1,36,3,3555.10,10665.30
2404,2026-01-20,8,18,6,2880.47,17282.82
2405,2025-09-20,1,27,2,4135.18,$ 8270.36
2406,18/11/2025,8,35,1,2488.58,2488.58
2407,2025-12-20,9,21,1,3337.53,3337.53
2408,2025-12-16,11,12,4,1349.75,5399.00
2409,2026-01-29,5,24,2,1477.96,2955.92
2410,2026-03-12,10,33,3,3169.91,9509.73
2411,2025-11-05,3,5,6,1497.83,8986.98
2412,2026-07-16,6,15,4,2114.34,8457.36
2413,2026-08-07,8,10,12,2219.00,26628.00
2414,2026-03-01,2,39,1,1796.86,1796.86
2415,2026-08-27,4,24,6,1568.10,9408.60
2416,2026-05-10,9,10,1,2341.08,2341.08
2417,2026-08-03,10,11,3,3745.97,11237.91
2418,2026-04-01,9,23,12,4199.85,50398.20
2419,29/06/2026,12,18,12,3133.57,37602.84
2420,2026-05-07,1,17,2,1780.65,3561.30
2421,19/06/2026,5,40,1,4228.96,4228.96
2422,2026-03-26,9,37,6,1906.78,$ 11440.68
2423,15/02/2026,7,32,1,17549.55,17549.55
2424,2026-03-08,7,22,6,2530.42,15182.52
2425,2025-10-29,2,30,12,15917.19,191006.28
2426,2026-01-25,,31,2,6156.57,12313.14
2427,2026-05-19,5,19,3,6160.49,18481.47
2428,2026-05-09,2,35,4,2537.40,10149.60
2429,2026-05-05,9,15,4,2104.65,8418.60
2430,2026-02-19,10,36,2,3506.70,7013.40
2431,2026-03-12,10,13,3,3109.40,9328.20
2432,10/06/2026,10,22,1,2650.86,2650.86
2433,2026-06-10,4,18,4,3112.91,12451.64
2434,2026-04-04,8,32,3,18632.71,55898.13
2435,2026-04-05,3,19,12,6281.63,75379.56
2436,2026-01-22,9,35,4,2346.96,9387.84
2437,2025-10-20,11,1,4,4680.20,18720.80
2438,2025-09-26,5,17,1,1808.49,1808.49
2439,2026-05-06,11,6,1,1087.54,1087.54
2440,2026-08-13,3,14,2,6902.61,13805.22
2441,2026-07-22,5,25,4,2740.13,10960.52
2442,2025-11-07,4,999,3,971.81,2915.43
2443,2026-01-25,11,21,1,3430.82,3430.82
2444,2025-10-17,4,26,4,3859.92,15439.68
2445,2026-02-06,7,4,6,2178.37,13070.22
2446,2025-10-03,9,34,6,6470.12,38820.72
2447,2026-01-08,6,28,1,12785.57,12785.57
2448,21/02/2026,6,19,2,6210.56,12421.12
2449,2025-11-04,11,31,3,6844.34,20533.02
2450,2025-09-06,5,39,6,1864.86,11189.16
2451,2026-01-22,12,4,2,2230.18,4460.36
2452,24/5/2026,6,39,2,1753.08,3506.16
2453,2026-06-02,6,5,3,1550.58,4651.74
2454,2026-06-06,6,17,6,1584.50,9507.00
2455,28/01/2026,5,35,6,2338.40,14030.40
2456,07/06/2026,2,40,4,4405.63,17622.52
2457,17/06/2026,2,27,6,4501.71,27010.26
2458,2025-10-23,5,36,2,3913.99,7827.98
2459,2025-10-02,6,14,4,6653.23,26612.92
2460,2026-02-03,99,5,2,1599.60,3199.20
2461,2026-07-01,5,10,2,2289.16,4578.32
2462,01/10/2025,10,13,4,3137.24,12548.96
2463,13/10/2025,3,19,12,6388.46,76661.52
2464,2025-10-20,1,1,3,4678.68,14036.04
2465,2025-11-17,4,32,1,17485.87,17485.87
2466,2026-03-28,7,34,2,6151.81,12303.62
2467,9/10/2025,5,39,2,1631.27,3262.54
2468,2026-03-03,10,5,2,1518.24,3036.48
2469,2026-06-09,6,22,6,2423.56,14541.36
2470,14/08/2026,11,999,4,985.04,3940.16
2471,2026-06-13,11,28,1,13961.03,13961.03
2472,2026-03-27,8,30,2,16615.11,33230.22
2473,2026-05-14,7,9,6,1931.59,11589.54
2474,2025-11-29,4,39,1,1684.04,1684.04
2475,12/07/2026,10,24,12,1506.94,18083.28
2476,2026-02-02,3,28,1,12816.85,12816.85
2477,2026-01-04,5,16,1,15637.29,15637.29
2478,2025-12-04,8,8,2,5413.26,10826.52
2479,2026-03-01,6,27,1,4234.18,4234.18
2480,05/03/2026,12,25,6,2861.36,17168.16
2481,2025-11-03,7,1,12,5222.80,62673.60
2482,2025-09-22,6,10,4,2355.02,9420.08
2483,2026-03-20,11,31,12,6275.63,75307.56
2484,2/6/2026,1,12,2,1386.96,2773.92
2485,30/06/2026,7,6,6,1024.91,6149.46
2486,25/01/2026,7,3,2,4078.02,8156.04
2487,25/01/2026,3,21,4,3130.42,12521.68
2488,2026-02-17,10,15,4,2282.25,9129.00
2489,2026-05-21,7,12,12,1366.80,16401.60
2490,18/2/2026,,8,3,5719.17,17157.51
2491,2026-01-18,4,14,2,6570.58,13141.16
2492,2026-04-18,12,33,2,3049.45,6098.90
2493,2026-08-25,99,5,6,1579.80,9478.80
2494,2026-05-02,4,14,12,7179.22,86150.64
2495,2025-10-30,2,24,2,1529.36,3058.72
2496,2025-09-20,5,35,3,2281.94,6845.82
2497,2026-07-02,,5,12,1612.79,19353.48
2498,2026-07-20,12,37,1,1854.44,1854.44
2499,2026-02-23,1,17,1,1674.10,1674.10
2500,2025-12-05,12,26,2,3672.78,7345.56
2501,23/09/2025,12,17,2,1646.53,3293.06
2502,2025-12-24,5,12,2,1409.47,2818.94
2503,2026-02-14,10,1,1,4808.94,4808.94
2504,25/03/2026,10,35,1,2413.43,2413.43
2505,2026-02-26,7,36,6,3443.47,20660.82
2506,2026-07-16,6,35,1,2565.41,2565.41
2507,2026-08-27,9,26,1,4097.17,4097.17
2508,2025-10-09,8,38,2,3445.53,6891.06
2509,2025-09-12,3,26,2,3584.38,7168.76
2510,29/05/2026,11,7,3,2771.32,8313.96
2511,2025-11-11,5,7,3,2708.83,8126.49
2512,20/08/2026,10,32,1,17226.69,17226.69
2513,2025-09-05,3,35,4,2407.33,9629.32
2514,2026-01-09,2,34,3,6052.27,18156.81
2515,2026-07-10,6,25,2,2567.62,5135.24
2516,2026-06-12,6,7,12,2741.92,32903.04
2517,18/07/2026,4,4,1,2196.13,2196.13
2518,2025-10-12,1,12,2,1282.05,2564.10
2519,2026-02-02,4,9,6,1813.27,10879.62
2520,2025-09-05,12,35,12,2309.60,27715.20
2521,13/08/2026,6,16,1,14578.71,14578.71
2522,01/01/2026,6,3,2,4192.49,8384.98
2523,2026-03-27,5,23,12,3957.04,47484.48
2524,08/12/2025,8,5,1,1475.85,1475.85
2525,2026-04-12,99,34,6,5732.37,34394.22
2526,2026-08-03,6,27,1,4368.46,4368.46
2527,2026-01-18,6,31,2,6848.95,13697.90
2528,19/9/2025,3,9,12,2029.19,24350.28
2529,25/02/2026,4,19,6,6074.90,36449.40
2530,2026-04-28,1,31,2,6384.00,12768.00
2531,2026-04-10,6,39,6,1846.44,11078.64
2532,29/1/2026,8,16,1,14461.21,14461.21
2533,2025-09-04,10,29,1,9334.08,9334.08
2534,2025-12-10,6,38,12,3439.67,41276.04
2535,2026-05-19,3,19,1,6077.17,6077.17
2536,26/01/2026,10,24,4,1454.54,5818.16
2537,2026-01-07,2,1,1,5056.17,5056.17
2538,2026-02-05,6,5,1,1421.93,1421.93
2539,2026-05-16,9,32,1,17873.09,17873.09
2540,2025-10-29,11,6,2,1066.89,2133.78
2541,2025-11-09,3,32,12,18376.19,220514.28
2542,2025-11-13,4,35,12,2508.28,30099.36
2543,2026-04-16,10,28,12,13959.66,167515.92
2544,29/04/2026,7,27,4,4008.86,16035.44
2545,2026-05-22,7,37,6,2119.63,12717.78
2546,2026-07-29,99,18,2,3033.03,6066.06
2547,2025-11-14,7,13,3,3068.81,9206.43
2548,2025-12-02,11,24,2,1546.80,3093.60
2549,2026-07-29,1,13,4,2833.16,11332.64
2550,2026-07-09,4,40,4,4154.59,16618.36
2551,10/04/2026,5,9,6,1776.15,10656.90
2552,2026-02-01,3,23,2,3824.28,7648.56
2553,19/03/2026,7,14,1,6776.10,6776.10
2554,2025-11-01,6,30,1,16243.48,16243.48
2555,2026-04-25,10,24,2,1485.49,2970.98
2556,2025-11-07,10,9,4,1788.49,7153.96
2557,2026-03-16,5,10,1,2373.91,2373.91
2558,2026-05-12,7,23,1,4307.65,4307.65
2559,26/4/2026,4,27,1,4385.96,4385.96
2560,09/07/2026,2,4,2,2324.73,4649.46
2561,03/04/2026,6,12,3,1408.02,4224.06
2562,2026-05-12,9,15,3,2213.23,6639.69
2563,04/11/2025,3,29,4,9920.39,39681.56
2564,08/02/2026,8,7,2,3002.02,6004.04
2565,2025-10-27,2,37,2,1856.97,3713.94
2566,2025-12-23,1,31,4,6624.53,26498.12
2567,2025-09-11,11,36,1,3705.00,3705.00
2568,19/03/2026,12,32,4,17311.37,69245.48
2569,2025-11-14,6,5,12,1578.91,18946.92
2570,30/5/2026,6,29,3,9580.13,28740.39
2571,14/02/2026,7,16,1,13906.19,13906.19
2572,2026-01-21,11,36,1,3765.30,3765.30
2573,2026-07-18,4,13,2,3198.71,$ 6397.42
2574,2026-04-22,2,24,1,1515.10,1515.10
2575,2026-02-09,9,11,3,3331.59,9994.77
2576,02/03/2026,6,39,1,1702.55,1702.55
2577,2025-12-09,1,2,12,1379.58,16554.96
2578,2025-09-27,5,31,4,6244.93,24979.72
2579,2026-05-16,12,14,1,7084.78,7084.78
2580,2026-01-28,6,26,2,4076.61,8153.22
2581,2026-05-16,1,10,4,2406.05,9624.20
2582,2026-04-03,3,1,6,5233.61,31401.66
2583,2026-03-13,9,4,12,2278.40,27340.80
2584,2025-11-15,2,39,12,1672.64,20071.68
2585,2025-09-02,6,12,12,1231.01,14772.12
2586,2026-06-13,7,34,1,6414.52,6414.52
2587,2025-09-06,10,27,1,4041.36,4041.36
2588,30/01/2026,12,16,6,15782.02,94692.12
2589,2026-01-31,2,25,6,2737.88,16427.28
2590,2026-02-27,1,37,3,2133.56,6400.68
2591,2026-06-07,2,37,2,2098.30,4196.60
2592,20/02/2026,10,36,6,3712.73,22276.38
2593,24/11/2025,8,36,2,3704.02,7408.04
2594,26/04/2026,10,39,2,1618.24,3236.48
2595,2026-06-04,12,12,2,1408.65,2817.30
2596,2026-08-23,9,38,6,3257.03,19542.18
2597,2025-11-18,11,12,1,1307.40,1307.40
2598,2026-05-26,8,32,1,18129.38,18129.38
2599,22/01/2026,7,11,2,3369.02,6738.04
2600,2026-06-02,7,22,2,2519.66,5039.32
2601,2026-03-15,6,29,6,10386.87,62321.22
2602,2026-01-29,2,28,6,12551.48,75308.88
2603,19/03/2026,5,32,3,19081.34,57244.02
2604,18/08/2026,12,2,4,1262.47,5049.88
2605,2026-01-12,2,4,12,2128.83,25545.96
2606,2026-01-12,5,20,1,778.00,778.00
2607,21/09/2025,8,15,12,2016.89,24202.68
2608,2025-12-29,12,32,12,16936.99,203243.88
2609,2026-01-23,6,40,1,4050.39,4050.39
2610,2025-11-14,1,12,12,1225.63,14707.56
2611,2025-11-16,4,39,4,1686.43,6745.72
2612,2025-11-16,7,39,4,1815.80,7263.20
2613,09/06/2026,9,24,1,1475.42,1475.42
2614,2026-07-13,8,30,2,15742.04,31484.08
2615,2026-01-26,8,6,12,1020.09,12241.08
2616,2025-12-31,9,30,1,15833.45,15833.45
2617,20/03/2026,1,8,6,6095.13,36570.78
2618,2026-04-30,7,25,1,2697.63,2697.63
2619,2026-06-11,4,27,3,4300.36,12901.08
2620,2025-10-10,2,28,4,13040.64,52162.56
2621,11/10/2025,10,5,2,1437.47,2874.94
2622,2026-05-26,,16,2,14952.47,29904.94
2623,15/2/2026,9,14,3,6947.47,20842.41
2624,2025-09-10,1,33,1,3085.47,3085.47
2625,2026-05-23,12,11,4,3321.22,13284.88
2626,04/12/2025,5,19,4,6371.44,25485.76
2627,2026-04-18,2,5,1,1618.85,1618.85
2628,27/03/2026,7,1,1,4970.00,4970.00
2629,16/05/2026,3,33,2,3330.16,6660.32
2630,26/04/2026,10,20,1,762.97,762.97
2631,2026-03-30,11,28,6,12710.05,76260.30
2632,04/04/2026,12,1,1,4720.82,4720.82
2633,2026-02-12,4,26,1,3919.31,3919.31
2634,2026-06-11,9,27,1,4440.51,4440.51
2635,2026-01-14,5,37,4,2073.65,8294.60
2636,2026-07-19,5,33,12,2971.22,35654.64
2637,12/09/2025,9,23,4,3961.95,15847.80
2638,2026-02-28,7,40,6,4425.14,26550.84
2639,1/11/2025,3,31,1,6099.68,6099.68
2640,2026-07-21,11,3,3,4248.22,12744.66
2641,2026-01-23,11,25,2,2616.10,5232.20
2642,2026-06-05,4,24,1,1421.09,1421.09
2643,2025-12-08,4,39,2,1772.52,3545.04
2644,2026-05-29,2,39,4,1719.70,6878.80
2645,2025-10-13,11,5,2,1563.88,3127.76
2646,10/02/2026,3,19,3,6583.63,19750.89
2647,14/09/2025,9,28,1,12788.09,12788.09
2648,2025-10-17,10,17,6,1597.91,9587.46
2649,2026-05-19,8,10,1,2485.27,2485.27
2650,10/12/2025,11,39,2,1621.25,3242.50
2651,2025-10-26,12,40,12,4411.98,52943.76
2652,15/03/2026,3,10,2,2549.03,$ 5098.06
2653,24/4/2026,6,32,1,16925.49,16925.49
2654,10/05/2026,11,11,2,3309.91,6619.82
2655,2025-11-07,7,33,6,3129.59,18777.54
2656,01/11/2025,10,27,6,4566.83,27400.98
2657,2026-08-01,8,18,1,2802.89,2802.89
2658,2025-12-12,4,38,2,3411.92,6823.84
2659,2025-10-02,12,8,4,5556.31,22225.24
2660,07/05/2026,2,16,2,14979.50,29959.00
2661,2026-08-09,5,21,6,3185.99,19115.94
2662,2026-03-02,3,15,1,2190.67,2190.67
2663,2026-03-16,12,5,1,1448.48,1448.48
2664,30/07/2026,99,5,1,1455.85,1455.85
2665,2026-07-04,5,18,1,3167.40,3167.40
2666,30/09/2025,6,2,3,1440.19,4320.57
2667,2025-12-14,1,38,3,3223.51,9670.53
2668,20/05/2026,12,38,1,3241.04,3241.04
2669,2025-10-08,11,31,12,6048.11,72577.32
2670,09/04/2026,,36,2,3620.26,7240.52
2671,23/01/2026,5,26,12,3926.10,47113.20
2672,2026-03-26,10,4,2,2254.32,4508.64
2673,2026-07-27,10,3,3,4372.81,13118.43
2674,2026-04-18,12,34,6,6361.91,38171.46
2675,30/08/2026,2,11,3,3637.96,10913.88
2676,2026-06-30,12,1,12,4731.55,56778.60
2677,2026-03-06,6,5,6,1606.73,9640.38
2678,2026-04-15,4,26,6,3895.46,23372.76
2679,24/04/2026,4,7,1,2727.34,2727.34
2680,2026-07-30,9,2,2,1420.70,2841.40
2681,2025-10-08,10,5,1,1429.65,1429.65
2682,2025-11-29,4,25,3,2744.39,8233.17
2683,2026-08-25,12,18,2,2912.62,5825.24
2684,2026-08-26,5,18,1,2759.16,2759.16
2685,20/04/2026,11,12,1,1268.45,1268.45
2686,2026-04-23,6,12,6,1325.36,7952.16
2687,13/07/2026,12,3,12,4206.45,50477.40
2688,2026-04-02,10,11,2,3347.09,6694.18
2689,2026-06-30,7,13,1,3097.49,3097.49
2690,2026-05-06,9,8,1,5950.71,5950.71
2691,2026-04-01,10,30,1,16054.22,16054.22
2692,18/09/2025,12,20,2,829.80,1659.60
2693,2025-10-07,1,39,12,1843.80,22125.60
2694,2026-05-03,5,29,3,9837.66,29512.98
2695,07/10/2025,12,11,1,3723.91,3723.91
2696,01/08/2026,6,5,3,1412.01,4236.03
2697,20/12/2025,4,36,1,3497.99,3497.99
2698,2026-01-02,3,16,4,13802.84,55211.36
2699,2025-09-19,12,25,3,2732.43,8197.29
2700,01/09/2025,2,38,12,3431.78,41181.36
2701,2026-04-22,3,10,12,2498.03,29976.36
2702,2026-08-20,5,6,1,1015.52,1015.52
2703,19/05/2026,10,8,4,5650.98,22603.92
2704,2026-03-31,10,23,2,3908.95,7817.90
2705,2026-02-06,8,32,1,18177.81,18177.81
2706,27/11/2025,12,6,2,941.37,1882.74
2707,2026-06-25,1,2,6,1295.65,7773.90
2708,2025-11-01,3,19,1,6059.89,6059.89
2709,20/6/2026,5,28,2,12527.76,25055.52
2710,23/09/2025,12,28,3,12783.13,38349.39
2711,2026-03-12,7,22,1,2558.05,2558.05
2712,2025-09-26,12,35,1,2324.37,2324.37
2713,2026-05-27,7,34,1,6065.57,6065.57
2714,2026-04-27,4,10,1,2440.85,2440.85
2715,27/02/2026,7,27,3,4482.23,13446.69
2716,2026-06-22,11,19,1,6095.42,6095.42
2717,2026-02-27,2,24,2,1461.61,2923.22
2718,2026-06-18,6,19,1,6180.02,6180.02
2719,18/11/2025,8,37,2,2010.44,4020.88
2720,09/02/2026,11,24,1,1626.19,1626.19
2721,4/11/2025,9,23,2,4179.56,8359.12
