Listado de pagos - Sistema Caja v3
Exportado: 01/09/2026 10:32
id_pago;id_venta;id_medio_pago;fecha_pago;monto;cuotas
2513;2306;3;31/05/2026;6.984,57;1
2514;2307;2;06/05/2026;6.893,88;1
2515;2308;4;31/10/2025;27.555,42;1
2516;2309;4;07/05/2026;1.813,90;1
2517;2310;2;30/09/2025;9.986,16;1
2518;2311;1;14/05/2026;4.027,46;1
2519;2312;3;21/05/2026;12.239,66;1
2520;2313;1;08/06/2026;3.185,88;1
2521;2314;1;26/01/2026;15.756,48;1
2522;2315;6;01/10/2025;12.989,58;1
2523;2316;4;05/06/2026;80.087,28;1
2524;2317;3;30/03/2026;15.693,12;3
2525;2318;1;21/09/2025;4.773,39;1
2526;2319;3;30/10/2025;3.487,24;6
2527;2320;3;17/12/2025;5.773,80;12
2528;2321;2;09/04/2026;45.563,64;1
2529;2322;3;08/05/2026;2.276,91;12
2530;2323;1;20/02/2026;3.494,88;1
2531;2323;1;23/02/2026;2.329,92;1
2532;2324;1;17/10/2025;13.296,28;1
2533;2325;3;11/05/2026;2.668,19;3
2534;2325;3;08/05/2026;1.778,80;12
2535;2326;1;20/07/2026;6.418,90;1
2536;2327;1;08/07/2026;21.173,76;1
2537;2328;3;06/10/2025;2.430,87;1
2538;2329;1;20/05/2026;11.604,12;1
2539;2330;5;13/06/2026;633,28;1
2540;2330;2;14/06/2026;422,19;1
2541;2331;1;24/05/2026;2.198,69;1
2542;2331;2;23/05/2026;1.465,80;1
2543;2332;1;03/02/2026;38.302,99;1
2544;2332;1;03/02/2026;25.535,33;1
2545;2333;1;23/03/2026;3.934,80;1
2546;2334;4;20/07/2026;1.686,89;1
2547;2335;1;28/01/2026;2.592,78;1
2548;2336;1;28/09/2025;5.530,78;1
2549;2337;1;23/10/2025;17.794,19;1
2550;2337;4;25/10/2025;11.862,79;1
2551;2338;3;05/04/2026;49.736,16;3
2552;2339;3;04/01/2026;6.477,60;6
2553;2340;3;10/03/2026;11.171,43;3
2554;2341;4;22/02/2026;31.641,44;1
2555;2342;1;26/09/2025;2.875,23;1
2556;2343;2;21/08/2026;5.983,02;1
2557;2344;4;24/06/2026;9.993,00;1
2558;2345;4;02/05/2026;8.862,32;1
2559;2346;1;17/03/2026;1.721,09;1
2560;2347;3;07/09/2025;6.350,95;1
2561;2348;1;06/08/2026;4.278,12;1
2562;2349;2;23/09/2025;4.512,11;1
2563;2349;1;22/09/2025;3.008,08;1
2564;2350;2;15/01/2026;6.722,40;1
2565;2351;3;30/10/2025;121.941,29;1
2566;2351;2;31/10/2025;81.294,19;1
2567;2352;2;06/07/2026;10.737,03;1
2568;2353;2;20/05/2026;16.437,84;1
2569;2354;3;22/11/2025;7.442,28;3
2570;2355;2;26/10/2025;5.509,52;1
2571;2356;2;27/11/2025;2.494,32;1
2572;2356;1;25/11/2025;1.662,88;1
2573;2357;5;08/05/2026;23.649,06;1
2574;2358;3;07/05/2026;11.873,28;6
2575;2359;3;05/08/2026;53.946,72;1
2576;2360;5;26/11/2025;20.538,96;1
2577;2361;4;13/10/2025;7.403,52;1
2578;2362;2;02/10/2025;2.260,09;1
2579;2363;2;09/01/2026;11.302,28;1
2580;2364;2;14/01/2026;24.659,52;1
2581;2365;1;30/01/2026;1.521,99;1
2582;2366;2;28/12/2025;7.638,18;1
2583;2367;3;01/10/2025;7.208,35;3
2584;2367;4;01/10/2025;4.805,57;1
2585;2368;1;19/10/2025;1.084,66;1
2586;2369;3;17/11/2025;20.000,22;6
2587;2370;4;16/02/2026;13.022,79;1
2588;2371;5;22/06/2026;2.494,11;1
2589;2372;1;14/01/2026;32.862,38;1
2590;2373;1;02/01/2026;4.425,09;1
2591;2374;1;01/02/2026;2.087,67;1
2592;2375;1;25/12/2025;11.234,64;1
2593;2376;2;15/09/2025;6.527,00;1
2594;2377;6;09/01/2026;35.130,90;1
2595;2378;2;27/01/2026;57.293,40;1
2596;2379;3;30/09/2025;2.283,18;3
2597;2380;3;28/10/2025;17.174,88;1
2598;2381;2;16/03/2026;5.831,96;1
2599;2382;2;09/06/2026;9.401,40;1
2600;2383;5;02/09/2025;72.163,32;1
2601;2384;1;26/02/2026;897,74;1
2602;2384;1;25/02/2026;598,50;1
2603;2385;2;05/04/2026;1.655,05;1
2604;2386;1;24/06/2026;3.351,02;1
2605;2386;3;24/06/2026;2.234,02;6
2606;2387;5;27/10/2025;2.861,56;1
2607;2388;2;20/07/2026;8.610,90;1
2608;2389;1;25/06/2026;5.763,30;1
2609;2390;3;19/08/2026;11.411,68;1
2610;2391;3;23/01/2026;3.158,19;1
2611;2392;3;15/07/2026;2.841,96;3
2612;2393;2;26/03/2026;7.112,66;1
2613;2394;4;03/08/2026;1.618,32;1
2614;2395;4;08/11/2025;3.469,79;1
2615;2395;3;07/11/2025;2.313,19;3
2616;2396;3;05/05/2026;3.885,16;12
2617;2397;1;30/06/2026;22.418,28;1
2618;2398;3;20/12/2025;5.397,46;3
2619;2399;3;16/03/2026;1.933,86;12
2620;2400;2;22/02/2026;1.737,79;1
2621;2400;2;22/02/2026;1.158,52;1
2622;2401;2;13/06/2026;2.219,64;1
2623;2402;1;28/02/2026;2.565,74;1
2624;2403;4;30/08/2026;10.665,30;1
2625;2404;6;22/01/2026;17.282,82;1
2626;2405;4;22/09/2025;4.962,22;1
2627;2405;4;20/09/2025;3.308,14;1
2628;2406;4;19/11/2025;2.488,58;1
2629;2407;1;23/12/2025;3.337,53;1
2630;2408;3;19/12/2025;5.399,00;3
2631;2409;3;31/01/2026;2.955,92;1
2632;2410;5;12/03/2026;9.509,73;1
2633;2411;1;08/11/2025;8.986,98;1
2634;2412;4;19/07/2026;8.457,36;1
2635;2413;4;08/08/2026;26.628,00;1
2636;2414;5;03/03/2026;1.796,86;1
2637;2415;3;27/08/2026;9.408,60;12
2638;2416;1;13/05/2026;1.404,65;1
2639;2416;3;11/05/2026;936,43;12
2640;2417;3;04/08/2026;6.742,75;1
2641;2417;2;05/08/2026;4.495,16;1
2642;2418;2;02/04/2026;50.398,20;1
2643;2419;1;29/06/2026;37.602,84;1
2644;2420;1;10/05/2026;3.561,30;1
2645;2421;1;19/06/2026;4.228,96;1
2646;2422;2;26/03/2026;11.440,68;1
2647;2423;1;15/02/2026;17.549,55;1
2648;2424;6;11/03/2026;15.182,52;1
2649;2425;1;31/10/2025;191.006,28;1
2650;2426;4;28/01/2026;12.313,14;1
2651;2427;1;22/05/2026;18.481,47;1
2652;99999;1;10/05/2026;10.149,60;1
2653;2429;3;06/05/2026;8.418,60;6
2654;2430;3;19/02/2026;7.013,40;1
2655;2431;1;13/03/2026;9.328,20;1
2656;2432;1;11/06/2026;2.650,86;1
2657;2433;1;11/06/2026;12.451,64;1
2658;2434;4;06/04/2026;55.898,13;1
2659;2435;3;06/04/2026;45.227,74;12
2660;2435;1;07/04/2026;30.151,82;1
2661;2436;2;23/01/2026;9.387,84;1
2662;2437;3;22/10/2025;18.720,80;6
2663;2438;3;26/09/2025;1.808,49;12
2664;2439;6;08/05/2026;1.087,54;1
2665;2440;1;15/08/2026;13.805,22;1
2666;99999;3;23/07/2026;10.960,52;12
2667;2442;4;09/11/2025;2.915,43;1
2668;2443;2;28/01/2026;3.430,82;1
2669;2444;1;17/10/2025;15.439,68;1
2670;2445;3;06/02/2026;7.842,13;6
2671;2445;1;07/02/2026;5.228,09;1
2672;2446;4;06/10/2025;38.820,72;1
2673;2447;2;09/01/2026;7.671,34;1
2674;2447;5;10/01/2026;5.114,23;1
2675;2448;2;21/02/2026;12.421,12;1
2676;2449;3;06/11/2025;20.533,02;1
2677;2450;1;09/09/2025;11.189,16;1
2678;2451;3;23/01/2026;4.460,36;3
2679;2452;2;26/05/2026;3.506,16;1
2680;2453;6;02/06/2026;4.651,74;1
2681;2454;4;08/06/2026;9.507,00;1
2682;2455;2;30/01/2026;14.030,40;1
2683;2456;2;07/06/2026;17.622,52;1
2684;2457;3;17/06/2026;27.010,26;12
2685;2458;2;25/10/2025;4.696,79;1
2686;2458;3;24/10/2025;3.131,19;3
2687;2459;2;05/10/2025;26.612,92;1
2688;2460;1;04/02/2026;3.199,20;1
2689;2461;2;02/07/2026;4.578,32;1
2690;2462;1;02/10/2025;12.548,96;1
2691;2463;4;13/10/2025;45.996,91;1
2692;2463;1;15/10/2025;30.664,61;1
2693;2464;4;21/10/2025;14.036,04;1
2694;2465;5;20/11/2025;17.485,87;1
2695;2466;1;29/03/2026;12.303,62;1
2696;2467;4;12/10/2025;3.262,54;1
2697;2468;1;04/03/2026;3.036,48;1
2698;2469;4;12/06/2026;14.541,36;1
2699;2470;2;14/08/2026;3.940,16;1
2700;2471;4;13/06/2026;13.961,03;1
2701;2472;3;28/03/2026;33.230,22;12
2702;2473;1;16/05/2026;11.589,54;1
2703;2474;2;30/11/2025;1.684,04;1
2704;2475;2;13/07/2026;18.083,28;1
2705;2476;3;03/02/2026;12.816,85;1
2706;2477;4;06/01/2026;15.637,29;1
2707;2478;2;05/12/2025;10.826,52;1
2708;2479;1;02/03/2026;4.234,18;1
2709;2480;1;05/03/2026;17.168,16;1
2710;2481;3;05/11/2025;62.673,60;12
2711;2482;1;24/09/2025;9.420,08;1
2712;2483;3;23/03/2026;75.307,56;12
2713;2484;2;04/06/2026;2.773,92;1
2714;2485;5;01/07/2026;3.689,68;1
2715;2485;3;01/07/2026;2.459,78;6
2716;2486;1;28/01/2026;8.156,04;1
2717;2487;2;25/01/2026;12.521,68;1
2718;2488;2;18/02/2026;9.129,00;1
2719;2489;4;23/05/2026;16.401,60;1
2720;2490;1;19/02/2026;10.294,51;1
2721;2490;1;19/02/2026;6.863,00;1
2722;2491;2;21/01/2026;13.141,16;1
2723;2492;2;20/04/2026;6.098,90;1
2724;2493;4;27/08/2026;9.478,80;1
2725;2494;2;03/05/2026;86.150,64;1
2726;2495;1;30/10/2025;3.058,72;1
2727;2496;2;21/09/2025;6.845,82;1
2728;2497;1;05/07/2026;19.353,48;1
2729;2498;2;20/07/2026;1.854,44;1
2730;2499;3;25/02/2026;1.674,10;6
2731;2500;1;08/12/2025;7.345,56;1
2732;2501;3;24/09/2025;3.293,06;12
2733;2502;3;24/12/2025;2.818,94;12
2734;2503;1;15/02/2026;4.808,94;1
2735;2504;3;27/03/2026;2.413,43;6
2736;2505;2;01/03/2026;20.660,82;1
2737;2506;1;18/07/2026;2.565,41;1
2738;2507;4;30/08/2026;4.097,17;1
2739;2508;2;11/10/2025;6.891,06;1
2740;2509;3;14/09/2025;7.168,76;1
2741;2510;1;30/05/2026;8.313,96;1
2742;2511;1;13/11/2025;4.875,89;1
2743;2511;2;13/11/2025;3.250,60;1
2744;2512;1;20/08/2026;10.336,01;1
2745;2512;6;21/08/2026;6.890,68;1
2746;2513;1;06/09/2025;9.629,32;1
2747;2514;2;12/01/2026;18.156,81;1
2748;2515;3;10/07/2026;5.135,24;12
2749;2516;1;12/06/2026;32.903,04;1
2750;2517;5;19/07/2026;2.196,13;1
2751;2518;3;13/10/2025;2.564,10;12
2752;2519;2;04/02/2026;6.527,77;1
2753;2519;4;02/02/2026;4.351,85;1
2754;2520;5;07/09/2025;16.629,12;1
2755;2520;1;08/09/2025;11.086,08;1
2756;2521;5;15/08/2026;14.578,71;1
2757;2522;1;01/01/2026;8.384,98;1
2758;2523;3;30/03/2026;47.484,48;12
2759;2524;2;10/12/2025;1.475,85;1
2760;2525;5;12/04/2026;34.394,22;1
2761;2526;1;03/08/2026;4.368,46;1
2762;2527;5;18/01/2026;13.697,90;1
2763;2528;2;22/09/2025;24.350,28;1
2764;2529;2;28/02/2026;36.449,40;1
2765;2530;3;01/05/2026;12.768,00;3
2766;2531;5;10/04/2026;11.078,64;1
2767;2532;4;30/01/2026;14.461,21;1
2768;2533;3;06/09/2025;9.334,08;6
2769;2534;4;12/12/2025;41.276,04;1
2770;2535;2;20/05/2026;6.077,17;1
2771;2536;1;27/01/2026;5.818,16;1
2772;2537;4;08/01/2026;5.056,17;1
2773;2538;2;05/02/2026;1.421,93;1
2774;2539;1;19/05/2026;17.873,09;1
2775;2540;6;29/10/2025;2.133,78;1
2776;2541;5;10/11/2025;220.514,28;1
2777;2542;3;16/11/2025;18.059,62;1
2778;2542;3;15/11/2025;12.039,74;12
2779;2543;1;16/04/2026;167.515,92;1
2780;2544;4;01/05/2026;16.035,44;1
2781;2545;4;23/05/2026;12.717,78;1
2782;2546;4;31/07/2026;6.066,06;1
2783;2547;1;17/11/2025;9.206,43;1
2784;2548;2;05/12/2025;3.093,60;1
2785;2549;1;29/07/2026;11.332,64;1
2786;2550;5;09/07/2026;9.971,02;1
2787;2550;2;09/07/2026;6.647,34;1
2788;2551;1;13/04/2026;10.656,90;1
2789;2552;2;04/02/2026;4.589,14;1
2790;2552;2;01/02/2026;3.059,42;1
2791;2553;6;22/03/2026;6.776,10;1
2792;2554;3;04/11/2025;16.243,48;3
2793;2555;2;26/04/2026;2.970,98;1
2794;2556;1;08/11/2025;7.153,96;1
2795;2557;3;17/03/2026;2.373,91;1
2796;2558;2;14/05/2026;4.307,65;1
2797;2559;3;26/04/2026;4.385,96;12
2798;2560;3;09/07/2026;2.789,68;12
2799;2560;2;10/07/2026;1.859,78;1
2800;2561;1;04/04/2026;4.224,06;1
2801;99999;1;15/05/2026;6.639,69;1
2802;2563;1;06/11/2025;39.681,56;1
2803;2564;3;09/02/2026;6.004,04;1
2804;2565;1;27/10/2025;3.713,94;1
2805;2566;3;26/12/2025;26.498,12;6
2806;2567;1;14/09/2025;3.705,00;1
2807;2568;3;19/03/2026;69.245,48;12
2808;2569;3;17/11/2025;18.946,92;12
2809;2570;3;30/05/2026;28.740,39;3
2810;2571;2;14/02/2026;13.906,19;1
2811;2572;1;22/01/2026;3.765,30;1
2812;2573;1;19/07/2026;6.397,42;1
2813;2574;1;22/04/2026;1.515,10;1
2814;2575;2;09/02/2026;9.994,77;1
2815;2576;3;05/03/2026;1.702,55;6
2816;2577;1;11/12/2025;16.554,96;1
2817;2578;5;30/09/2025;24.979,72;1
2818;2579;2;18/05/2026;7.084,78;1
2819;2580;2;31/01/2026;8.153,22;1
2820;2581;1;16/05/2026;9.624,20;1
2821;2582;4;04/04/2026;31.401,66;1
2822;2583;4;13/03/2026;27.340,80;1
2823;2584;1;16/11/2025;20.071,68;1
2824;2585;3;02/09/2025;14.772,12;6
2825;2586;4;13/06/2026;6.414,52;1
2826;2587;4;06/09/2025;4.041,36;1
2827;2588;1;02/02/2026;94.692,12;1
2828;2589;6;31/01/2026;9.856,37;1
2829;2589;1;02/02/2026;6.570,91;1
2830;2590;3;01/03/2026;6.400,68;1
2831;2591;3;07/06/2026;4.196,60;6
2832;2592;1;23/02/2026;22.276,38;1
2833;2593;1;26/11/2025;7.408,04;1
2834;2594;2;26/04/2026;3.236,48;1
2835;2595;3;04/06/2026;2.817,30;3
2836;2596;1;25/08/2026;19.542,18;1
2837;2597;1;20/11/2025;1.307,40;1
2838;2598;1;26/05/2026;18.129,38;1
2839;2599;1;25/01/2026;6.738,04;1
2840;2600;4;02/06/2026;5.039,32;1
2841;2601;2;18/03/2026;62.321,22;1
2842;99999;5;29/01/2026;75.308,88;1
2843;2603;2;20/03/2026;57.244,02;1
2844;2604;2;19/08/2026;5.049,88;1
2845;2605;1;13/01/2026;25.545,96;1
2846;2606;2;15/01/2026;778,00;1
2847;2607;4;24/09/2025;24.202,68;1
2848;2608;5;31/12/2025;203.243,88;1
2849;2609;3;25/01/2026;4.050,39;12
2850;2610;1;15/11/2025;14.707,56;1
2851;2611;1;17/11/2025;6.745,72;1
2852;2612;1;19/11/2025;7.263,20;1
2853;2613;3;09/06/2026;1.475,42;3
2854;2614;1;13/07/2026;31.484,08;1
2855;2615;2;29/01/2026;12.241,08;1
2856;2616;1;02/01/2026;15.833,45;1
2857;2617;4;20/03/2026;36.570,78;1
2858;2618;2;30/04/2026;2.697,63;1
2859;2619;5;14/06/2026;12.901,08;1
2860;2620;1;13/10/2025;52.162,56;1
2861;2621;5;14/10/2025;2.874,94;1
2862;2622;1;28/05/2026;29.904,94;1
2863;2623;1;17/02/2026;20.842,41;1
2864;2624;5;12/09/2025;3.085,47;1
2865;2625;3;25/05/2026;13.284,88;12
2866;2626;2;07/12/2025;25.485,76;1
2867;2627;4;18/04/2026;1.618,85;1
2868;2628;1;29/03/2026;4.970,00;1
2869;2629;2;18/05/2026;6.660,32;1
2870;2630;1;29/04/2026;762,97;1
2871;2631;3;31/03/2026;76.260,30;3
2872;2632;6;06/04/2026;4.720,82;1
2873;2633;3;15/02/2026;3.919,31;12
2874;2634;1;11/06/2026;4.440,51;1
2875;2635;4;16/01/2026;8.294,60;1
2876;2636;1;20/07/2026;35.654,64;1
2877;2637;3;12/09/2025;9.508,68;3
2878;2637;5;14/09/2025;6.339,12;1
2879;2638;3;28/02/2026;26.550,84;12
2880;2639;4;01/11/2025;6.099,68;1
2881;2640;4;23/07/2026;7.646,80;1
2882;2640;2;23/07/2026;5.097,86;1
2883;2641;1;25/01/2026;3.139,32;1
2884;99999;2;23/01/2026;2.092,88;1
2885;2642;2;07/06/2026;1.421,09;1
2886;2643;4;10/12/2025;3.545,04;1
2887;2644;1;01/06/2026;6.878,80;1
2888;2645;4;16/10/2025;3.127,76;1
2889;2646;4;10/02/2026;19.750,89;1
2890;2647;3;17/09/2025;12.788,09;6
2891;2648;3;17/10/2025;5.752,48;3
2892;2648;3;18/10/2025;3.834,98;1
2893;2649;5;19/05/2026;2.485,27;1
2894;2650;4;12/12/2025;3.242,50;1
2895;2651;3;27/10/2025;52.943,76;6
2896;2652;1;18/03/2026;5.098,06;1
2897;2653;2;25/04/2026;16.925,49;1
2898;2654;1;11/05/2026;6.619,82;1
2899;2655;1;08/11/2025;18.777,54;1
2900;2656;3;02/11/2025;27.400,98;3
2901;2657;5;04/08/2026;2.802,89;1
2902;2658;2;13/12/2025;6.823,84;1
2903;2659;1;02/10/2025;22.225,24;1
2904;2660;4;08/05/2026;29.959,00;1
2905;2661;1;12/08/2026;19.115,94;1
2906;2662;3;05/03/2026;2.190,67;1
2907;2663;2;18/03/2026;1.448,48;1
2908;2664;3;01/08/2026;1.455,85;6
2909;2665;1;04/07/2026;1.900,44;1
2910;2665;3;04/07/2026;1.266,96;6
2911;2666;1;03/10/2025;4.320,57;1
2912;2667;4;15/12/2025;9.670,53;1
2913;2668;3;23/05/2026;3.241,04;1
2914;2669;1;11/10/2025;72.577,32;1
2915;2670;1;09/04/2026;7.240,52;1
2916;99999;5;25/01/2026;47.113,20;1
2917;2672;2;28/03/2026;4.508,64;1
2918;2673;2;28/07/2026;13.118,43;1
2919;2674;1;18/04/2026;38.171,46;1
2920;2675;5;01/09/2026;10.913,88;1
2921;2676;4;30/06/2026;56.778,60;1
2922;99999;1;06/03/2026;9.640,38;1
2923;2678;4;17/04/2026;23.372,76;1
2924;2679;1;25/04/2026;2.727,34;1
2925;2680;1;01/08/2026;2.841,40;1
2926;2681;1;09/10/2025;1.429,65;1
2927;99999;6;01/12/2025;8.233,17;1
2928;2683;5;27/08/2026;5.825,24;1
2929;2684;1;26/08/2026;2.759,16;1
2930;2685;1;23/04/2026;1.268,45;1
2931;2686;2;24/04/2026;7.952,16;1
2932;2687;5;14/07/2026;50.477,40;1
2933;2688;1;05/04/2026;6.694,18;1
2934;2689;3;30/06/2026;3.097,49;12
2935;2690;5;06/05/2026;5.950,71;1
2936;2691;1;01/04/2026;9.632,53;1
2937;2691;3;04/04/2026;6.421,69;3
2938;2692;3;21/09/2025;1.659,60;6
2939;2693;2;08/10/2025;22.125,60;1
2940;2694;1;03/05/2026;29.512,98;1
2941;2695;2;07/10/2025;3.723,91;1
2942;2696;3;04/08/2026;4.236,03;6
2943;2697;2;21/12/2025;3.497,99;1
2944;2698;3;02/01/2026;55.211,36;12
2945;2699;1;22/09/2025;8.197,29;1
2946;2700;2;01/09/2025;41.181,36;1
2947;2701;1;23/04/2026;29.976,36;1
2948;2702;1;23/08/2026;609,31;1
2949;2702;1;20/08/2026;406,21;1
2950;2703;2;22/05/2026;13.562,35;1
2951;2703;2;22/05/2026;9.041,57;1
2952;2704;2;03/04/2026;7.817,90;1
2953;2705;1;08/02/2026;18.177,81;1
2954;2706;3;30/11/2025;1.882,74;3
2955;2707;2;27/06/2026;7.773,90;1
2956;2708;4;01/11/2025;6.059,89;1
2957;2709;2;23/06/2026;25.055,52;1
2958;2710;1;26/09/2025;38.349,39;1
2959;2711;5;15/03/2026;1.534,83;1
2960;2711;3;13/03/2026;1.023,22;1
2961;2712;5;28/09/2025;2.324,37;1
2962;2713;1;27/05/2026;6.065,57;1
2963;2714;3;27/04/2026;2.440,85;12
2964;2715;1;28/02/2026;13.446,69;1
2965;2716;1;25/06/2026;6.095,42;1
2966;2717;2;02/03/2026;2.923,22;1
2967;2718;2;20/06/2026;6.180,02;1
2968;2719;1;21/11/2025;4.020,88;1
2969;2720;1;12/02/2026;1.626,19;1
2970;2721;6;07/11/2025;8.359,12;1
2971;2722;2;11/08/2026;2.879,42;1
2972;2723;1;15/04/2026;5.125,92;1
2973;2724;4;30/11/2025;79.376,76;1
2974;2725;2;23/05/2026;7.496,65;1
2975;2726;2;21/10/2025;9.525,17;1
2976;2726;1;19/10/2025;6.350,11;1
2977;2727;1;14/04/2026;2.352,01;1
2978;2728;2;24/12/2025;7.927,96;1
2979;2729;6;26/09/2025;23.913,84;1
2980;2730;1;24/04/2026;2.565,16;1
2981;2731;4;18/09/2025;8.499,36;1
2982;2732;1;04/01/2026;35.834,52;1
2983;2733;3;22/12/2025;19.528,02;3
2984;2734;2;15/08/2026;6.171,30;1
2985;2735;2;23/04/2026;3.518,41;1
2986;2736;3;31/07/2026;10.328,58;1
2987;2737;3;14/06/2026;8.830,96;1
2988;2738;1;20/12/2025;18.005,67;1
2989;2739;3;06/06/2026;12.719,82;3
2990;2740;1;19/01/2026;40.935,24;1
2991;2741;3;07/11/2025;2.244,14;12
2992;2742;1;10/04/2026;1.659,71;1
2993;2742;3;10/04/2026;1.106,47;1
2994;2743;2;27/04/2026;5.754,98;1
2995;2744;2;14/05/2026;2.304,51;1
2996;2745;3;21/01/2026;19.467,72;12
2997;2746;1;22/03/2026;2.345,85;1
2998;2746;1;20/03/2026;1.563,90;1
2999;2747;1;13/06/2026;2.543,33;1
3000;2748;5;05/01/2026;12.417,21;1
3001;2749;3;27/01/2026;161.841,00;12
3002;2750;3;29/10/2025;22.304,22;3
3003;2751;2;18/11/2025;42.097,38;1
3004;2752;3;06/01/2026;25.445,22;12
3005;2753;4;03/07/2026;28.291,12;1
3006;2754;2;12/01/2026;28.135,92;1
3007;2755;1;03/03/2026;7.900,39;1
3008;2755;4;04/03/2026;5.266,93;1
3009;2756;1;25/07/2026;187.584,48;1
3010;2757;4;05/05/2026;19.047,30;1
3011;2758;2;22/02/2026;12.324,38;1
3012;2759;2;08/10/2025;29.271,28;1
3013;2760;4;20/08/2026;12.521,67;1
3014;2761;1;02/05/2026;7.489,62;1
3015;2761;5;03/05/2026;4.993,08;1
3016;2762;5;12/06/2026;3.176,33;1
3017;2763;5;04/09/2025;9.461,20;1
3018;2764;4;12/02/2026;5.485,56;1
3019;2764;2;10/02/2026;3.657,04;1
3020;2765;2;23/07/2026;6.369,40;1
3021;2766;1;09/08/2026;2.354,49;1
3022;2767;1;16/08/2026;23.016,18;1
3023;2768;3;03/11/2025;17.642,16;12
3024;2769;1;14/09/2025;3.177,36;1
3025;2770;1;17/02/2026;10.854,64;1
3026;2771;5;11/12/2025;4.146,29;1
3027;2772;1;24/02/2026;1.900,58;1
3028;2773;4;06/06/2026;56.349,00;1
3029;2774;4;01/03/2026;1.488,30;1
3030;2775;4;07/08/2026;29.786,76;1
3031;2776;1;19/05/2026;4.159,26;1
3032;2777;2;29/09/2025;28.475,32;1
3033;2778;2;15/08/2026;2.952,90;1
3034;2779;3;11/02/2026;1.344,68;1
3035;2779;1;12/02/2026;896,45;1
3036;2780;4;29/07/2026;7.262,48;1
3037;2781;1;27/05/2026;3.466,28;1
3038;2782;4;28/11/2025;2.963,58;1
3039;2783;2;07/02/2026;14.519,36;1
3040;99999;3;16/10/2025;2.261,10;1
3041;2785;2;02/10/2025;28.159,08;1
3042;2786;1;05/05/2026;5.896,89;1
3043;2787;1;26/04/2026;6.693,20;1
3044;2788;1;11/08/2026;4.294,78;1
3045;2789;5;01/08/2026;62.354,20;1
3046;2790;3;20/01/2026;6.381,60;12
3047;2791;1;02/04/2026;9.515,73;1
3048;2792;3;26/12/2025;1.870,61;6
3049;2792;3;24/12/2025;1.247,07;3
3050;2793;6;20/07/2026;2.884,82;1
3051;2794;1;24/11/2025;1.899,95;1
3052;2794;2;24/11/2025;1.266,64;1
3053;2795;1;18/04/2026;40.776,24;1
3054;2796;2;02/03/2026;31.415,76;1
3055;2797;1;11/03/2026;3.212,54;1
3056;2798;3;06/08/2026;13.781,82;1
3057;2799;3;28/12/2025;14.750,90;6
3058;2799;4;28/12/2025;9.833,94;1
3059;2800;1;17/01/2026;9.902,52;1
3060;2801;2;30/05/2026;6.054,79;1
3061;2802;4;23/09/2025;3.454,98;1
3062;2803;3;09/03/2026;103.612,92;12
3063;2804;1;26/03/2026;9.743,80;1
3064;2805;5;22/11/2025;4.358,74;1
3065;2805;4;23/11/2025;2.905,82;1
3066;2806;1;13/04/2026;42.174,12;1
3067;2807;2;04/01/2026;13.118,64;1
3068;2808;2;02/02/2026;6.506,51;1
3069;2809;1;25/12/2025;2.795,74;1
3070;2810;4;12/06/2026;13.046,58;1
3071;2811;3;30/09/2025;1.621,62;3
3072;2812;2;11/05/2026;25.213,32;1
3073;2813;1;27/06/2026;11.806,50;1
3074;2814;1;04/12/2025;6.696,08;1
3075;2815;2;04/01/2026;4.357,56;1
3076;2816;3;19/02/2026;13.803,74;12
3077;2817;5;10/11/2025;1.229,42;1
3078;2817;2;09/11/2025;819,62;1
3079;2818;6;25/05/2026;88.442,94;1
3080;2819;4;16/04/2026;19.316,15;1
3081;2820;1;14/10/2025;25.265,04;1
3082;2821;2;14/01/2026;5.453,44;1
3083;2822;1;28/01/2026;21.212,40;1
3084;2823;1;11/12/2025;13.025,90;1
3085;2824;5;18/10/2025;3.895,16;1
3086;2825;1;05/10/2025;14.117,20;1
3087;2826;2;21/08/2026;3.481,60;1
3088;2827;4;25/03/2026;8.391,80;1
3089;2828;1;02/08/2026;12.766,48;1
3090;2829;3;13/10/2025;4.500,33;1
3091;2830;3;07/07/2026;4.154,53;6
3092;2831;2;04/11/2025;15.993,78;1
3093;2832;5;28/01/2026;3.157,95;1
3094;2833;2;10/11/2025;6.527,24;1
3095;2834;2;26/12/2025;7.175,52;1
3096;2835;2;28/05/2026;6.436,18;1
3097;2836;2;21/10/2025;11.335,74;1
3098;2837;2;19/11/2025;2.799,59;1
3099;2838;3;28/12/2025;14.377,45;6
3100;2839;3;19/10/2025;3.004,96;12
3101;2840;3;07/12/2025;27.115,36;12
3102;2841;2;17/04/2026;1.605,86;1
3103;2842;1;01/10/2025;4.210,68;1
3104;2843;1;06/12/2025;4.219,14;1
3105;2844;1;06/08/2026;4.261,82;1
3106;2845;4;01/12/2025;11.728,68;1
3107;2846;1;16/11/2025;19.359,48;1
3108;99999;3;18/11/2025;15.146,54;12
3109;2848;4;03/08/2026;75.330,12;1
3110;2849;2;15/06/2026;3.285,01;1
3111;2850;2;17/10/2025;15.568,32;1
3112;2851;4;16/02/2026;7.179,42;1
3113;2852;1;18/10/2025;15.061,92;1
3114;2853;4;19/05/2026;17.936,64;1
3115;2854;3;01/12/2025;6.348,75;12
3116;2855;5;26/04/2026;110.798,16;1
3117;2856;3;15/07/2026;2.091,83;3
3118;2857;2;13/04/2026;73.792,80;1
